sub_iri,category,o2,sub_label,super_iri,o1,super_label,
http://purl.obolibrary.org/obo/HP_0000478,o_not_o2,hp_no.owl,Abnormality of the eye,http://purl.obolibrary.org/obo/HP_0000271,hp.owl,Abnormality of the face,
http://purl.obolibrary.org/obo/HP_0100509,o_not_o2,hp_no.owl,Abnormality of vitamin C metabolism,http://purl.obolibrary.org/obo/HP_0011013,hp.owl,Abnormality of carbohydrate metabolism/homeostasis,
http://purl.obolibrary.org/obo/HP_0001440,o_not_o2,hp_no.owl,Metatarsal synostosis,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0010712,o_not_o2,hp_no.owl,1-4 toe syndactyly,http://purl.obolibrary.org/obo/HP_0010714,hp.owl,2-4 toe syndactyly,
http://purl.obolibrary.org/obo/HP_0009773,o_not_o2,hp_no.owl,Symphalangism affecting the phalanges of the hand,http://purl.obolibrary.org/obo/HP_0009700,hp.owl,Finger symphalangism,
http://purl.obolibrary.org/obo/HP_0012402,o_not_o2,hp_no.owl,Increased urine alpha-ketoglutarate concentration,http://purl.obolibrary.org/obo/HP_0003215,hp.owl,Dicarboxylic aciduria,
http://purl.obolibrary.org/obo/HP_0032153,o_not_o2,hp_no.owl,Joint subluxation,http://purl.obolibrary.org/obo/HP_0001373,hp.owl,Joint dislocation,
http://purl.obolibrary.org/obo/HP_0430013,o_not_o2,hp_no.owl,Absent palatine bone ossification,http://purl.obolibrary.org/obo/HP_0011849,hp.owl,Abnormal bone ossification,
http://purl.obolibrary.org/obo/HP_0009700,o_not_o2,hp_no.owl,Finger symphalangism,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0009702,o_not_o2,hp_no.owl,Carpal synostosis,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0004010,o_not_o2,hp_no.owl,Small radial epiphyses,http://purl.obolibrary.org/obo/HP_0003844,hp.owl,Small epiphyses of the upper limbs,
http://purl.obolibrary.org/obo/HP_0006347,o_not_o2,hp_no.owl,Microdontia of primary teeth,http://purl.obolibrary.org/obo/HP_0011080,hp.owl,Abnormality of premolar morphology,
http://purl.obolibrary.org/obo/HP_0002006,o_not_o2,hp_no.owl,Facial cleft,http://purl.obolibrary.org/obo/HP_0001999,hp.owl,Abnormal facial shape,
http://purl.obolibrary.org/obo/HP_0004923,o_not_o2,hp_no.owl,Hyperphenylalaninemia,http://purl.obolibrary.org/obo/HP_0002157,hp.owl,Azotemia,
http://purl.obolibrary.org/obo/HP_0011957,o_not_o2,hp_no.owl,Abnormality of the pectoral muscle,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0010314,o_not_o2,hp_no.owl,Premature thelarche,http://purl.obolibrary.org/obo/HP_0010465,hp.owl,Precocious puberty in females,
http://purl.obolibrary.org/obo/HP_0410167,o_not_o2,hp_no.owl,Abnormality of the chest musculature,http://purl.obolibrary.org/obo/HP_0009131,hp.owl,Abnormality of the musculature of the thorax,
http://purl.obolibrary.org/obo/HP_0003737,o_not_o2,hp_no.owl,Mitochondrial myopathy,http://purl.obolibrary.org/obo/HP_0012103,hp.owl,Abnormality of the mitochondrion,
http://purl.obolibrary.org/obo/HP_0012620,o_not_o2,hp_no.owl,Cloacal abnormality,http://purl.obolibrary.org/obo/HP_0000079,hp.owl,Abnormality of the urinary system,
http://purl.obolibrary.org/obo/HP_0006386,o_not_o2,hp_no.owl,Hypoplastic distal radial epiphyses,http://purl.obolibrary.org/obo/HP_0009824,hp.owl,Upper limb undergrowth,
http://purl.obolibrary.org/obo/HP_0007776,o_not_o2,hp_no.owl,Sparse lower eyelashes,http://purl.obolibrary.org/obo/HP_0002209,hp.owl,Sparse scalp hair,
http://purl.obolibrary.org/obo/HP_0410066,o_not_o2,hp_no.owl,Increased level of hippuric acid in urine,http://purl.obolibrary.org/obo/HP_0012073,hp.owl,Abnormal urinary acylglycine profile,
http://purl.obolibrary.org/obo/HP_0008835,o_not_o2,hp_no.owl,Multicentric femoral head ossification,http://purl.obolibrary.org/obo/HP_0006450,hp.owl,Multicentric ossification of proximal femoral epiphyses,
http://purl.obolibrary.org/obo/HP_0003846,o_not_o2,hp_no.owl,Wide epiphyseal plates of the upper limbs,http://purl.obolibrary.org/obo/HP_0000944,hp.owl,Abnormality of the metaphysis,
http://purl.obolibrary.org/obo/HP_0006042,o_not_o2,hp_no.owl,Y-shaped metacarpals,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0012556,o_not_o2,hp_no.owl,Hyperbetaalaninemia,http://purl.obolibrary.org/obo/HP_0003112,hp.owl,Abnormality of serum amino acid level,
http://purl.obolibrary.org/obo/HP_0007646,o_not_o2,hp_no.owl,Absent lower eyelashes,http://purl.obolibrary.org/obo/HP_0040052,hp.owl,Abnormality of lower eyelashes,
http://purl.obolibrary.org/obo/HP_0003048,o_not_o2,hp_no.owl,Radial head subluxation,http://purl.obolibrary.org/obo/HP_0003083,hp.owl,Dislocated radial head,
http://purl.obolibrary.org/obo/HP_0012117,o_not_o2,hp_no.owl,Hyperalbuminemia,http://purl.obolibrary.org/obo/HP_0002152,hp.owl,Hyperproteinemia,
http://purl.obolibrary.org/obo/HP_0025409,o_not_o2,hp_no.owl,Abnormal spleen physiology,http://purl.obolibrary.org/obo/HP_0025032,hp.owl,Abnormality of digestive system physiology,
http://purl.obolibrary.org/obo/HP_0100495,o_not_o2,hp_no.owl,Mastocytosis,http://purl.obolibrary.org/obo/HP_0011893,hp.owl,Abnormal leukocyte count,
http://purl.obolibrary.org/obo/HP_0100008,o_not_o2,hp_no.owl,Schwannoma,http://purl.obolibrary.org/obo/HP_0100705,hp.owl,Abnormality of the glial cells,
http://purl.obolibrary.org/obo/HP_0008808,o_not_o2,hp_no.owl,High iliac wings,http://purl.obolibrary.org/obo/HP_0008818,hp.owl,Large iliac wings,
http://purl.obolibrary.org/obo/HP_0000009,o_not_o2,hp_no.owl,Functional abnormality of the bladder,http://purl.obolibrary.org/obo/HP_0011277,hp.owl,Abnormality of the urinary system physiology,
http://purl.obolibrary.org/obo/HP_0003541,o_not_o2,hp_no.owl,Urinary glycosaminoglycan excretion,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0005013,o_not_o2,hp_no.owl,Dysplastic distal radial epiphyses,http://purl.obolibrary.org/obo/HP_0040073,hp.owl,Abnormal forearm bone morphology,
http://purl.obolibrary.org/obo/HP_0010511,o_not_o2,hp_no.owl,Long toe,http://purl.obolibrary.org/obo/HP_0100807,hp.owl,Long fingers,
http://purl.obolibrary.org/obo/HP_0011642,o_not_o2,hp_no.owl,Abnormal coronary sinus morphology,http://purl.obolibrary.org/obo/HP_0025015,hp.owl,Abnormal vascular morphology,
http://purl.obolibrary.org/obo/HP_0006101,o_not_o2,hp_no.owl,Finger syndactyly,http://purl.obolibrary.org/obo/HP_0005922,hp.owl,Abnormal hand morphology,
http://purl.obolibrary.org/obo/HP_0010422,o_not_o2,hp_no.owl,Complete duplication of the proximal phalanx of the 2nd toe,http://purl.obolibrary.org/obo/HP_0010211,hp.owl,Duplication of proximal phalanx of toe,
http://purl.obolibrary.org/obo/HP_0410209,o_not_o2,hp_no.owl,Folate deficiency in CSF,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0200022,o_not_o2,hp_no.owl,Choroid plexus papilloma,http://purl.obolibrary.org/obo/HP_0100742,hp.owl,Vascular neoplasm,
http://purl.obolibrary.org/obo/HP_0100118,o_not_o2,hp_no.owl,Pseudoepiphysis of the middle phalanx of the 2nd toe,http://purl.obolibrary.org/obo/HP_0010357,hp.owl,Abnormality of the middle phalanx of the 2nd toe,
http://purl.obolibrary.org/obo/HP_0004415,o_not_o2,hp_no.owl,Pulmonary artery stenosis,http://purl.obolibrary.org/obo/HP_0100545,hp.owl,Arterial stenosis,
http://purl.obolibrary.org/obo/HP_0002601,o_not_o2,hp_no.owl,Paresis of extensor muscles of the big toe,http://purl.obolibrary.org/obo/HP_0008994,hp.owl,Proximal muscle weakness in lower limbs,
http://purl.obolibrary.org/obo/HP_0410042,o_not_o2,hp_no.owl,Abnormal liver morphology,http://purl.obolibrary.org/obo/HP_0031071,hp.owl,Abnormal endocrine morphology,
http://purl.obolibrary.org/obo/HP_0003196,o_not_o2,hp_no.owl,Short nose,http://purl.obolibrary.org/obo/HP_0009924,hp.owl,Aplasia/Hypoplasia involving the nose,
http://purl.obolibrary.org/obo/HP_0012556,o_not_o2,hp_no.owl,Hyperbetaalaninemia,http://purl.obolibrary.org/obo/HP_0002157,hp.owl,Azotemia,
http://purl.obolibrary.org/obo/HP_0005248,o_not_o2,hp_no.owl,Intrahepatic biliary atresia,http://purl.obolibrary.org/obo/HP_0031071,hp.owl,Abnormal endocrine morphology,
http://purl.obolibrary.org/obo/HP_0002945,o_not_o2,hp_no.owl,Intervertebral space narrowing,http://purl.obolibrary.org/obo/HP_0410007,hp.owl,Abnormality of cartilage morphology,
http://purl.obolibrary.org/obo/HP_0008163,o_not_o2,hp_no.owl,Decreased circulating cortisol level,http://purl.obolibrary.org/obo/HP_0045014,hp.owl,Hypolipidemia,
http://purl.obolibrary.org/obo/HP_0003118,o_not_o2,hp_no.owl,Increased circulating cortisol level,http://purl.obolibrary.org/obo/HP_0003077,hp.owl,Hyperlipidemia,
http://purl.obolibrary.org/obo/HP_0003368,o_not_o2,hp_no.owl,Abnormality of the femoral head,http://purl.obolibrary.org/obo/HP_0006499,hp.owl,Abnormality of femoral epiphysis,
http://purl.obolibrary.org/obo/HP_0001704,o_not_o2,hp_no.owl,Tricuspid valve prolapse,http://purl.obolibrary.org/obo/HP_0004307,hp.owl,Abnormal anatomic location of the heart,
http://purl.obolibrary.org/obo/HP_0002010,o_not_o2,hp_no.owl,Narrow maxilla,http://purl.obolibrary.org/obo/HP_0031816,hp.owl,Abnormal oral morphology,
http://purl.obolibrary.org/obo/HP_0005513,o_not_o2,hp_no.owl,Increased megakaryocyte count,http://purl.obolibrary.org/obo/HP_0002715,hp.owl,Abnormality of the immune system,
http://purl.obolibrary.org/obo/HP_0005013,o_not_o2,hp_no.owl,Dysplastic distal radial epiphyses,http://purl.obolibrary.org/obo/HP_0002656,hp.owl,Epiphyseal dysplasia,
http://purl.obolibrary.org/obo/HP_0000483,o_not_o2,hp_no.owl,Astigmatism,http://purl.obolibrary.org/obo/HP_0040004,hp.owl,Abnormality of corneal shape,
http://purl.obolibrary.org/obo/HP_0100366,o_not_o2,hp_no.owl,Short phalanx of the 3rd toe,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0004030,o_not_o2,hp_no.owl,Patchy sclerosis of radial diaphysis,http://purl.obolibrary.org/obo/HP_0040061,hp.owl,Osteosclerosis of the radius,
http://purl.obolibrary.org/obo/HP_0100368,o_not_o2,hp_no.owl,Short phalanx of the 5th toe,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0000201,o_not_o2,hp_no.owl,Pierre-Robin sequence,http://purl.obolibrary.org/obo/HP_0000162,hp.owl,Glossoptosis,
http://purl.obolibrary.org/obo/HP_0100367,o_not_o2,hp_no.owl,Short phalanx of the 4th toe,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0004150,o_not_o2,hp_no.owl,Abnormal 3rd finger morphology,http://purl.obolibrary.org/obo/HP_0005922,hp.owl,Abnormal hand morphology,
http://purl.obolibrary.org/obo/HP_0001495,o_not_o2,hp_no.owl,Carpal osteolysis,http://purl.obolibrary.org/obo/HP_0009699,hp.owl,Osteolytic defects of the hand bones,
http://purl.obolibrary.org/obo/HP_0009223,o_not_o2,hp_no.owl,Stippling of the epiphysis of the middle phalanx of the 4th finger,http://purl.obolibrary.org/obo/HP_0010255,hp.owl,Stippling of the epiphyses of the distal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0003270,o_not_o2,hp_no.owl,Abdominal distention,http://purl.obolibrary.org/obo/HP_0001438,hp.owl,Abnormality of abdomen morphology,
http://purl.obolibrary.org/obo/HP_0001792,o_not_o2,hp_no.owl,Small nail,http://purl.obolibrary.org/obo/HP_0011121,hp.owl,Abnormality of skin morphology,
http://purl.obolibrary.org/obo/HP_0008083,o_not_o2,hp_no.owl,2nd-5th toe middle phalangeal hypoplasia,http://purl.obolibrary.org/obo/HP_0010393,hp.owl,Abnormality of the middle phalanx of the 5th toe,
http://purl.obolibrary.org/obo/HP_0012242,o_not_o2,hp_no.owl,Superior rectus atrophy,http://purl.obolibrary.org/obo/HP_0011805,hp.owl,Abnormal muscle morphology,
http://purl.obolibrary.org/obo/HP_0004006,o_not_o2,hp_no.owl,Round radial epiphyses,http://purl.obolibrary.org/obo/HP_0003843,hp.owl,Round epiphyses of the upper limbs,
http://purl.obolibrary.org/obo/HP_0008463,o_not_o2,hp_no.owl,Central vertebral hypoplasia,http://purl.obolibrary.org/obo/HP_0003312,hp.owl,Abnormal form of the vertebral bodies,
http://purl.obolibrary.org/obo/HP_0008608,o_not_o2,hp_no.owl,Hypertrophic auricular cartilage,http://purl.obolibrary.org/obo/HP_0011842,hp.owl,Abnormality of skeletal morphology,
http://purl.obolibrary.org/obo/HP_0004782,o_not_o2,hp_no.owl,Hypotrichosis of the scalp,http://purl.obolibrary.org/obo/HP_0001965,hp.owl,Abnormality of the scalp,
http://purl.obolibrary.org/obo/HP_0410279,o_not_o2,hp_no.owl,Atrophic pituitary gland,http://purl.obolibrary.org/obo/HP_0007367,hp.owl,Atrophy/Degeneration affecting the central nervous system,
http://purl.obolibrary.org/obo/HP_0001799,o_not_o2,hp_no.owl,Short nail,http://purl.obolibrary.org/obo/HP_0011121,hp.owl,Abnormality of skin morphology,
http://purl.obolibrary.org/obo/HP_0005105,o_not_o2,hp_no.owl,Abnormal nasal morphology,http://purl.obolibrary.org/obo/HP_0011842,hp.owl,Abnormality of skeletal morphology,
http://purl.obolibrary.org/obo/HP_0031066,o_not_o2,hp_no.owl,Abnormal ovarian physiology,http://purl.obolibrary.org/obo/HP_0030012,hp.owl,Abnormal female reproductive system physiology,
http://purl.obolibrary.org/obo/HP_0004496,o_not_o2,hp_no.owl,Posterior choanal atresia,http://purl.obolibrary.org/obo/HP_0011842,hp.owl,Abnormality of skeletal morphology,
http://purl.obolibrary.org/obo/HP_0004047,o_not_o2,hp_no.owl,Wide ulnar metaphysis,http://purl.obolibrary.org/obo/HP_0003971,hp.owl,Broad forearm bones,
http://purl.obolibrary.org/obo/HP_0004233,o_not_o2,hp_no.owl,Advanced ossification of carpal bones,http://purl.obolibrary.org/obo/HP_0004051,hp.owl,Advanced ossification of the hand bones,
http://purl.obolibrary.org/obo/HP_0002974,o_not_o2,hp_no.owl,Radioulnar synostosis,http://purl.obolibrary.org/obo/HP_0003330,hp.owl,Abnormal bone structure,
http://purl.obolibrary.org/obo/HP_0008801,o_not_o2,hp_no.owl,Hypoplasia of the lesser trochanter,http://purl.obolibrary.org/obo/HP_0006499,hp.owl,Abnormality of femoral epiphysis,
http://purl.obolibrary.org/obo/HP_0008752,o_not_o2,hp_no.owl,Laryngeal cartilage malformation,http://purl.obolibrary.org/obo/HP_0002763,hp.owl,Abnormal cartilage morphology,
http://purl.obolibrary.org/obo/HP_0005247,o_not_o2,hp_no.owl,Hypoplasia of the abdominal wall musculature,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0006850,o_not_o2,hp_no.owl,Hypoplasia of the ventral pons,http://purl.obolibrary.org/obo/HP_0002977,hp.owl,Aplasia/Hypoplasia involving the central nervous system,
http://purl.obolibrary.org/obo/HP_0009784,o_not_o2,hp_no.owl,Aplasia/Hypoplasia of the triceps,http://purl.obolibrary.org/obo/HP_0001464,hp.owl,Aplasia/Hypoplasia involving the shoulder musculature,
http://purl.obolibrary.org/obo/HP_0005792,o_not_o2,hp_no.owl,Short humerus,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0006645,o_not_o2,hp_no.owl,Thin clavicles,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0011394,o_not_o2,hp_no.owl,Hypoplasia of the vestibular nerve,http://purl.obolibrary.org/obo/HP_0001291,hp.owl,Abnormal cranial nerve morphology,
http://purl.obolibrary.org/obo/HP_0030241,o_not_o2,hp_no.owl,Hypoplasia of deltoid muscle,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0001782,o_not_o2,hp_no.owl,Bulbous tips of toes,http://purl.obolibrary.org/obo/HP_0009778,hp.owl,Short thumb,
http://purl.obolibrary.org/obo/HP_0009259,o_not_o2,hp_no.owl,Stippling of the epiphysis of the distal phalanx of the 4th finger,http://purl.obolibrary.org/obo/HP_0010277,hp.owl,Stippling of the epiphyses of the proximal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0030968,o_not_o2,hp_no.owl,Abnormal pulmonary vein morphology,http://purl.obolibrary.org/obo/HP_0002624,hp.owl,Abnormal venous morphology,
http://purl.obolibrary.org/obo/HP_0011348,o_not_o2,hp_no.owl,Abnormality of the sixth cranial nerve,http://purl.obolibrary.org/obo/HP_0045010,hp.owl,Abnormality of peripheral nerves,
http://purl.obolibrary.org/obo/HP_0002984,o_not_o2,hp_no.owl,Hypoplasia of the radius,http://purl.obolibrary.org/obo/HP_0005773,hp.owl,Short forearm,
http://purl.obolibrary.org/obo/HP_0010752,o_not_o2,hp_no.owl,Cleft mandible,http://purl.obolibrary.org/obo/HP_0011338,hp.owl,Abnormality of mouth shape,
http://purl.obolibrary.org/obo/HP_0004558,o_not_o2,hp_no.owl,Cervical platyspondyly,http://purl.obolibrary.org/obo/HP_0005905,hp.owl,Abnormal cervical curvature,
http://purl.obolibrary.org/obo/HP_0008946,o_not_o2,hp_no.owl,Pelvic girdle amyotrophy,http://purl.obolibrary.org/obo/HP_0003749,hp.owl,Pelvic girdle muscle weakness,
http://purl.obolibrary.org/obo/HP_0100129,o_not_o2,hp_no.owl,Pseudoepiphysis of the proximal phalanx of the 2nd toe,http://purl.obolibrary.org/obo/HP_0010358,hp.owl,Abnormality of the proximal phalanx of the 2nd toe,
http://purl.obolibrary.org/obo/HP_0010315,o_not_o2,hp_no.owl,Aplasia/Hypoplasia of the diaphragm,http://purl.obolibrary.org/obo/HP_0001460,hp.owl,Aplasia/Hypoplasia involving the skeletal musculature,
http://purl.obolibrary.org/obo/HP_0007715,o_not_o2,hp_no.owl,Weak extraocular muscles,http://purl.obolibrary.org/obo/HP_0008049,hp.owl,Abnormality of the extraocular muscles,
http://purl.obolibrary.org/obo/HP_0009936,o_not_o2,hp_no.owl,Narrow nasal septum,http://purl.obolibrary.org/obo/HP_0011842,hp.owl,Abnormality of skeletal morphology,
http://purl.obolibrary.org/obo/HP_0011887,o_not_o2,hp_no.owl,Choroid hemorrhage,http://purl.obolibrary.org/obo/HP_0002597,hp.owl,Abnormality of the vasculature,
http://purl.obolibrary.org/obo/HP_0010755,o_not_o2,hp_no.owl,Asymmetry of the maxilla,http://purl.obolibrary.org/obo/HP_0000267,hp.owl,Cranial asymmetry,
http://purl.obolibrary.org/obo/HP_0009557,o_not_o2,hp_no.owl,Aplasia/Hypoplasia of the distal phalanx of the 2nd finger,http://purl.obolibrary.org/obo/HP_0009835,hp.owl,Aplasia/Hypoplasia of the distal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0011403,o_not_o2,hp_no.owl,Abnormal umbilical cord blood vessels,http://purl.obolibrary.org/obo/HP_0002597,hp.owl,Abnormality of the vasculature,
http://purl.obolibrary.org/obo/HP_0002588,o_not_o2,hp_no.owl,Duodenal ulcer,http://purl.obolibrary.org/obo/HP_0004398,hp.owl,Peptic ulcer,
http://purl.obolibrary.org/obo/HP_0040286,o_not_o2,hp_no.owl,Abnormality of axial muscles,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0008984,o_not_o2,hp_no.owl,Neck muscle hypoplasia,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0200049,o_not_o2,hp_no.owl,Upper limb hypertonia,http://purl.obolibrary.org/obo/HP_0001457,hp.owl,Abnormality of the musculature of the upper arm,
http://purl.obolibrary.org/obo/HP_0010029,o_not_o2,hp_no.owl,Curved 1st metacarpal,http://purl.obolibrary.org/obo/HP_0006488,hp.owl,Bowing of the arm,
http://purl.obolibrary.org/obo/HP_0000964,o_not_o2,hp_no.owl,Eczema,http://purl.obolibrary.org/obo/HP_0002597,hp.owl,Abnormality of the vasculature,
http://purl.obolibrary.org/obo/HP_0006449,o_not_o2,hp_no.owl,Distal radial epiphyseal osteolysis,http://purl.obolibrary.org/obo/HP_0002797,hp.owl,Osteolysis,
http://purl.obolibrary.org/obo/HP_0002938,o_not_o2,hp_no.owl,Lumbar hyperlordosis,http://purl.obolibrary.org/obo/HP_0100712,hp.owl,Abnormality of the lumbar spine,
http://purl.obolibrary.org/obo/HP_0000286,o_not_o2,hp_no.owl,Epicanthus,http://purl.obolibrary.org/obo/HP_0011121,hp.owl,Abnormality of skin morphology,
